"order_id","customer_id","order_status","order_purchase_timestamp","order_approved_at","order_delivered_carrier_date","order_delivered_customer_date","order_estimated_delivery_date"
"011b142c9e082a5c1d10e0a88cd9c8e8","0c7a95280b3f80eadd81c829e093dbec","delivered","2018-03-23T11:43:00.000Z","2018-03-23T11:55:00.000Z","2018-03-27T03:14:00.000Z","2018-04-14T19:18:00.000Z","2018-04-16T00:00:00.000Z"
"cd0019d8419b82109ff269d8b4e18791","17ebae22126d3df35f5e1fa1efedab94","delivered","2018-05-17T07:17:00.000Z","2018-05-19T02:58:00.000Z","2018-05-22T17:15:00.000Z","2018-06-03T13:06:00.000Z","2018-06-07T00:00:00.000Z"
"fa859e78da068661b096bfb4466ded18","065415930d45ace4ad39039b5d0d9341","delivered","2017-12-09T17:13:00.000Z","2017-12-11T17:11:00.000Z","2017-12-13T20:16:00.000Z","2017-12-19T11:59:00.000Z","2018-01-18T00:00:00.000Z"
"7753606fb1d0067848f8a1a7ae5abefa","5c4a6f6b98ec2d780b10f1cc88ef208f","delivered","2018-05-02T13:17:00.000Z","2018-05-02T15:58:00.000Z","2018-05-04T15:20:00.000Z","2018-05-23T17:51:00.000Z","2018-05-16T00:00:00.000Z"
"3606d0126c19d4197f835572f5162c20","366e99a4996b3f8f781b60d7549f9e38","delivered","2018-01-25T19:46:00.000Z","2018-01-25T19:53:00.000Z","2018-01-26T18:52:00.000Z","2018-02-22T23:49:00.000Z","2018-02-20T00:00:00.000Z"
"4d2d8a4224215f680cc5221011347401","5957d9ae822bcbe88c00fb8286362339","delivered","2018-03-01T12:43:00.000Z","2018-03-02T02:10:00.000Z","2018-03-02T19:08:00.000Z","2018-04-05T17:12:00.000Z","2018-04-02T00:00:00.000Z"
"87386e2485df1ab61a6d060a092e4d6f","0728f6d108255cb411a50fb646c3c7dc","delivered","2017-11-16T23:40:00.000Z","2017-11-16T23:50:00.000Z","2017-11-17T22:32:00.000Z","2017-11-29T10:41:00.000Z","2017-12-13T00:00:00.000Z"
"91bcade2288597459e1dbce52d6d0ef9","449057269c318304d8a753f64c181b07","delivered","2018-01-04T13:14:00.000Z","2018-01-04T13:29:00.000Z","2018-01-10T20:24:00.000Z","2018-02-09T00:44:00.000Z","2018-02-02T00:00:00.000Z"
"df8e5e994bcc820fcf403f9a875201e6","05f1c2a8e913a4084727ac728bbdbec2","delivered","2018-08-01T13:30:00.000Z","2018-08-01T13:44:00.000Z","2018-08-02T14:20:00.000Z","2018-08-06T22:28:00.000Z","2018-08-17T00:00:00.000Z"
"3480c6733692db0895d7f240dc18d9d6","511565b2987c19e165331306886f10f8","delivered","2017-10-17T15:58:00.000Z","2017-10-17T17:14:00.000Z","2017-10-18T18:47:00.000Z","2017-10-21T15:01:00.000Z","2017-10-27T00:00:00.000Z"
"b028c30dc8af213ae4c26a64446211db","55521b1f0b80672b3c61939a06211691","delivered","2017-11-16T16:20:00.000Z","2017-11-16T16:35:00.000Z","2017-11-21T17:45:00.000Z","2017-11-23T22:58:00.000Z","2017-11-29T00:00:00.000Z"
"7845a2492ab1b4f2cf3d56c7b8da1446","386e96046ce0e77e5c9a9a4e818da93c","delivered","2018-01-18T12:35:00.000Z","2018-01-18T12:56:00.000Z","2018-01-18T23:42:00.000Z","2018-01-23T21:51:00.000Z","2018-02-09T00:00:00.000Z"
"b3ceb7d2c66651bd0f6531ffba8745fb","0473034ec8cbbdc1db543b6c3615c625","delivered","2017-09-08T14:56:00.000Z","2017-09-09T05:04:00.000Z","2017-09-12T00:51:00.000Z","2017-09-20T19:27:00.000Z","2017-10-03T00:00:00.000Z"
"c4cffa375b754170e9823a1fe9ac75bb","47e47955af2683fa8896688e8aaa279f","delivered","2018-07-29T00:48:00.000Z","2018-07-30T19:31:00.000Z","2018-07-31T17:58:00.000Z","2018-08-04T18:26:00.000Z","2018-08-10T00:00:00.000Z"
"d44b754260def6c94daa9e661e530044","50c065ad9fbbc477d28bbb56dcb61600","delivered","2017-04-25T21:33:00.000Z","2017-04-27T13:15:00.000Z","2017-04-28T17:52:00.000Z","2017-05-09T16:43:00.000Z","2017-05-16T00:00:00.000Z"
"f9fe35b6ddb4b18faa9a9a683e20eaea","3888989235e31a1848cb782a04a14334","delivered","2018-04-26T09:49:00.000Z","2018-04-26T10:35:00.000Z","2018-04-26T14:16:00.000Z","2018-05-03T22:41:00.000Z","2018-06-06T00:00:00.000Z"
"d52140bee663636aa4f6057e50bc06a3","32fa597a3b06db1949ee96c416335b6b","delivered","2018-03-01T20:30:00.000Z","2018-03-01T20:49:00.000Z","2018-03-02T20:35:00.000Z","2018-04-16T16:24:00.000Z","2018-03-27T00:00:00.000Z"
"cfa4fa27b417971e86d8127cb688712f","7093250e1741ebbed41f0cc552025fd6","delivered","2018-08-16T09:44:00.000Z","2018-08-17T03:10:00.000Z","2018-08-17T18:55:00.000Z","2018-08-29T01:41:00.000Z","2018-08-22T00:00:00.000Z"
"3ad68235680db3c8a491e0362402fd96","2ae1291d11904be5f9315472cc178cbe","delivered","2018-01-25T08:43:00.000Z","2018-01-25T08:56:00.000Z","2018-01-26T12:46:00.000Z","2018-01-31T18:51:00.000Z","2018-02-09T00:00:00.000Z"
"df6e64a3be9ccea48c3bfe8e096e8749","1f184001b4cbba29eb3ddefd7b0a195b","delivered","2017-08-16T08:00:00.000Z","2017-08-16T08:10:00.000Z","2017-08-21T13:54:00.000Z","2017-09-01T20:41:00.000Z","2017-09-08T00:00:00.000Z"
"bcdbb3b243d4e882503b919785e2343f","4146dd1b456444cd54142b5a7c4b9405","delivered","2018-05-21T13:16:00.000Z","2018-05-22T09:36:00.000Z","2018-05-22T12:23:00.000Z","2018-05-28T16:38:00.000Z","2018-06-13T00:00:00.000Z"
"3acf8c12de0c5a31ce57671e97cb48a1","3c74489596d98affbe4a9388a39bf482","delivered","2018-05-12T00:18:00.000Z","2018-05-12T00:31:00.000Z","2018-05-14T14:54:00.000Z","2018-05-17T21:52:00.000Z","2018-06-04T00:00:00.000Z"
"112f6cd3047e7f158607233e26206398","f9ed63010ec897e6fb2c5ce868195a18","delivered","2018-01-03T16:29:00.000Z","2018-01-04T05:16:00.000Z","2018-01-05T19:36:00.000Z","2018-01-12T23:18:00.000Z","2018-01-26T00:00:00.000Z"
"598cd40a798aa27cded050fe918ffbe7","f36d397e361b66b7220f849320541fd8","delivered","2017-08-31T09:31:00.000Z","2017-09-02T02:45:00.000Z","2017-09-05T21:35:00.000Z","2017-09-06T14:43:00.000Z","2017-09-13T00:00:00.000Z"
"ac244956f757aeeb76242334254bf9a5","80f70f0ca0bcd19bf71e848e51206d68","delivered","2017-07-12T18:45:00.000Z","2017-07-12T19:03:00.000Z","2017-07-14T20:43:00.000Z","2017-07-25T21:54:00.000Z","2017-08-14T00:00:00.000Z"
"4c460fdf49b517270b6258ba2d3c1ef9","ffe82abbde8061e75c4c0b72f3b2accf","delivered","2018-06-14T18:37:00.000Z","2018-06-14T18:58:00.000Z","2018-06-15T14:17:00.000Z","2018-06-16T10:12:00.000Z","2018-06-29T00:00:00.000Z"
"118045506e1c1dda060171af43fe11b4","638c6674418fc58283a73c078bcb076f","delivered","2018-03-08T19:06:00.000Z","2018-03-09T19:08:00.000Z","2018-03-13T21:24:00.000Z","2018-04-11T12:53:00.000Z","2018-04-04T00:00:00.000Z"
"18bf036204cea32b152a8e2a2f2bab40","75c1cc8ffdfa39cfba5b62056e1c0f56","delivered","2017-05-08T16:31:00.000Z","2017-05-09T16:35:00.000Z","2017-05-11T13:44:00.000Z","2017-05-15T19:27:00.000Z","2017-06-12T00:00:00.000Z"
"ec07555943e04d757937a8bea3a75ed7","cf3c35f463f6a234d0dc10d33dacb41e","delivered","2017-11-16T13:18:00.000Z","2017-11-17T04:06:00.000Z","2017-11-17T19:12:00.000Z","2017-11-27T21:59:00.000Z","2017-12-08T00:00:00.000Z"
"825c221a4e981f278e9c5ec6ead83a3f","933bf00ad9a4f8bfd36bd85e09bd6cba","delivered","2017-06-29T23:08:00.000Z","2017-06-29T23:23:00.000Z","2017-07-06T14:05:00.000Z","2017-07-10T13:48:00.000Z","2017-07-19T00:00:00.000Z"
"371f13dd168ce30a881e0db8cf3929fb","f411a040a2fa31babc72e93f3a947e07","delivered","2017-08-26T10:26:00.000Z","2017-08-26T10:35:00.000Z","2017-08-31T19:42:00.000Z","2017-09-12T20:52:00.000Z","2017-09-27T00:00:00.000Z"
"6699d7eb202a80ad0dd024134fe5ed60","18715b86f15b55cc06dcaef3708656c7","delivered","2018-01-15T00:14:00.000Z","2018-01-15T00:29:00.000Z","2018-01-15T21:33:00.000Z","2018-01-24T20:18:00.000Z","2018-02-19T00:00:00.000Z"
"c046779e1ef14c11e325b9b9a46d610d","c3de914e671cb1e98797f42b2f797274","delivered","2018-06-05T19:53:00.000Z","2018-06-06T02:53:00.000Z","2018-06-07T13:02:00.000Z","2018-06-09T20:03:00.000Z","2018-06-21T00:00:00.000Z"
"4b81496f1e0fd587a7394ba1e1b8aebb","ea0b7ca96e72354232c17d72b8bdf66d","delivered","2017-03-04T09:55:00.000Z","2017-03-07T04:05:00.000Z","2017-03-08T17:24:00.000Z","2017-03-14T07:24:00.000Z","2017-03-23T00:00:00.000Z"
"b3e2b81932a8bc32dfffd128937c3c5e","cb633030180d869d7bb76aa783a78b6d","delivered","2017-07-04T23:29:00.000Z","2017-07-05T17:36:00.000Z","2017-07-07T13:11:00.000Z","2017-07-10T19:07:00.000Z","2017-07-18T00:00:00.000Z"
"62fcfe5da58296dface200da2e196fcd","02860b05257510a255778043ce042794","delivered","2017-05-19T14:12:00.000Z","2017-05-19T14:25:00.000Z","2017-05-22T12:47:00.000Z","2017-06-01T16:15:00.000Z","2017-06-12T00:00:00.000Z"
"ac71263052acddd3b2031b5937f8fc30","ffdaff86e5834cb843ada60a745d4222","delivered","2018-04-24T22:18:00.000Z","2018-04-25T22:10:00.000Z","2018-05-02T15:20:00.000Z","2018-05-04T21:18:00.000Z","2018-05-15T00:00:00.000Z"
"9db49839ad325c2bf4303df727694be2","3be5a877ceebea2954404c6ef8e70be2","delivered","2017-09-13T17:53:00.000Z","2017-09-15T02:24:00.000Z","2017-09-20T13:35:00.000Z","2017-10-03T21:13:00.000Z","2017-10-16T00:00:00.000Z"
"390d4039e108e33c6a93031f5f3f9e0d","f33b3d6c9af33c35f9a32f66285a6b7a","delivered","2017-11-20T11:44:00.000Z","2017-11-20T11:56:00.000Z","2017-11-21T15:47:00.000Z","2017-11-30T22:04:00.000Z","2017-12-08T00:00:00.000Z"
"f633c884a99eb63866600655356d973e","b6e18008af6aeb4a5ce5574c15ca2b48","shipped","2018-04-04T00:33:00.000Z","2018-04-04T00:48:00.000Z","2018-04-05T19:16:00.000Z",null,"2018-04-25T00:00:00.000Z"
"b8bfafcbe46deea4900feeffb2d6afaf","73f826bc89f03a161feac9beef6ed964","delivered","2018-01-19T18:07:00.000Z","2018-01-19T18:20:00.000Z","2018-01-23T17:21:00.000Z","2018-02-01T00:08:00.000Z","2018-02-14T00:00:00.000Z"
"16e38caa92e342c7780f68832f832d4d","d29935fdaf4a76f34653da3def4f2a24","delivered","2018-05-07T01:09:00.000Z","2018-05-07T16:52:00.000Z","2018-05-07T15:09:00.000Z","2018-05-24T00:31:00.000Z","2018-06-07T00:00:00.000Z"
"c272bcd21c287498b4883c7512019702","9582c5bbecc65eb568e2c1d839b5cba1","unavailable","2018-01-31T11:31:00.000Z","2018-01-31T14:23:00.000Z",null,null,"2018-02-16T00:00:00.000Z"
"6d710101fb9f067dd5385ea1b6021946","6e001b127d62e0c00c0dfb63778ae9c0","delivered","2018-05-31T10:16:00.000Z","2018-05-31T10:30:00.000Z","2018-06-12T14:23:00.000Z","2018-06-13T18:22:00.000Z","2018-07-11T00:00:00.000Z"
"d5af7f6e2db2c527fe19decfc2d37a83","bf59771b1ab3559105d03691c8c99794","delivered","2017-07-31T20:47:00.000Z","2017-07-31T21:15:00.000Z","2017-08-02T20:52:00.000Z","2017-08-04T21:04:00.000Z","2017-08-25T00:00:00.000Z"
"49e19ca07e42bde08630a08e50ad980e","cb67357747667b594aa6d47770e7334c","delivered","2018-05-31T17:47:00.000Z","2018-06-01T17:53:00.000Z","2018-06-08T11:18:00.000Z","2018-06-15T19:14:00.000Z","2018-07-05T00:00:00.000Z"
"ed3b269b4badaf0126050c9d4f7b854c","8df348aaafe2a0df5f1ad620b64095f9","delivered","2018-07-12T22:14:00.000Z","2018-07-12T22:25:00.000Z","2018-07-18T07:50:00.000Z","2018-07-23T17:48:00.000Z","2018-07-27T00:00:00.000Z"
"6ac882284d5fcde113962e178ba0edbb","1bd00f336a9c3b3c35a720f715e7fe58","delivered","2017-12-07T15:40:00.000Z","2017-12-12T03:49:00.000Z","2017-12-13T22:07:00.000Z","2017-12-20T19:05:00.000Z","2018-01-09T00:00:00.000Z"
"5e0311cb517d342851ca3b346cd4c5ab","3ac33dfea62e0b085b5cfeb64bee5f21","delivered","2017-12-10T23:35:00.000Z","2017-12-10T23:49:00.000Z","2017-12-13T17:13:00.000Z","2017-12-27T20:41:00.000Z","2018-01-16T00:00:00.000Z"
"4efb9f3d8ba57d35f9f884744e757265","b1daab0190e21f1b1702791e68fcd940","delivered","2017-07-24T16:14:00.000Z","2017-07-24T16:25:00.000Z","2017-07-26T10:32:00.000Z","2017-07-28T18:15:00.000Z","2017-08-15T00:00:00.000Z"
"f4b76dbfe0f911217da5adaa458f5b5b","c2d9ace6123e42fa913bd6fad131bf09","delivered","2017-07-27T23:29:00.000Z","2017-07-27T23:45:00.000Z","2017-07-31T17:27:00.000Z","2017-08-07T20:32:00.000Z","2017-08-22T00:00:00.000Z"
"3783e0b4f1ef0985e0d9aca4629f756b","264d02bf55980e2934f42a50c221e97c","delivered","2018-04-19T19:34:00.000Z","2018-04-19T20:51:00.000Z","2018-04-20T18:32:00.000Z","2018-04-23T15:32:00.000Z","2018-05-08T00:00:00.000Z"
"1b5bd1070a7857f30e0856e204f30f25","e30b71f331d7484590d41e75507583fd","delivered","2017-11-28T08:02:00.000Z","2017-11-29T02:18:00.000Z","2017-12-04T22:53:00.000Z","2017-12-22T17:17:00.000Z","2017-12-26T00:00:00.000Z"
"4d315c56f2d8d8d27bf1a1365d41c923","1a064684f3096efdbfb11a78ea4f97c9","delivered","2018-06-28T10:28:00.000Z","2018-06-28T10:50:00.000Z","2018-07-12T06:46:00.000Z","2018-07-23T17:54:00.000Z","2018-08-03T00:00:00.000Z"
"68a001baa8dbd45ba5096b470f57a498","355971cbe54e13e55beb25fab74f6988","delivered","2017-10-16T18:26:00.000Z","2017-10-16T18:45:00.000Z","2017-10-26T20:41:00.000Z","2017-10-27T21:44:00.000Z","2017-11-10T00:00:00.000Z"
"bb90b02637daa6d6ea968529eed50699","cb85fd1337a9b227e49fbcb893babd71","delivered","2018-01-23T10:15:00.000Z","2018-01-23T10:29:00.000Z","2018-01-25T22:16:00.000Z","2018-02-05T19:53:00.000Z","2018-03-01T00:00:00.000Z"
"186d50e82bb60fc547f3dbf7aa6f6f8a","ff0a44202beb5310644a0ea439973f4d","delivered","2018-08-19T11:28:00.000Z","2018-08-20T16:50:00.000Z","2018-08-21T19:01:00.000Z","2018-08-27T14:11:00.000Z","2018-08-28T00:00:00.000Z"
"2042abeefae68e63a8aa30edd4b0eb48","a37a37235d7b3be3e2f95747ca589bda","delivered","2018-05-26T23:52:00.000Z","2018-05-27T23:49:00.000Z","2018-05-28T14:09:00.000Z","2018-05-30T15:48:00.000Z","2018-06-20T00:00:00.000Z"
"f9c8a2771f663e15460ae6ba93205354","de6878ac6d0e66c06927865e86f28f60","delivered","2017-09-21T22:33:00.000Z","2017-09-21T22:50:00.000Z","2017-09-22T20:12:00.000Z","2017-09-27T16:32:00.000Z","2017-10-17T00:00:00.000Z"
"b2ce866408709e3ba155f339e97b8405","8dd1c4e88c1db62830ab1f7c56b6ee42","delivered","2018-05-04T00:12:00.000Z","2018-05-05T00:13:00.000Z","2018-05-07T13:37:00.000Z","2018-05-16T17:19:00.000Z","2018-06-12T00:00:00.000Z"
"2e1b28b55908e9904e59370fa0ecbb8e","e0c153dd9802d047fc86fbbc9da1a59b","delivered","2017-12-20T14:00:00.000Z","2017-12-20T14:31:00.000Z","2017-12-20T23:28:00.000Z","2018-01-09T00:45:00.000Z","2018-01-24T00:00:00.000Z"
"a98012aa8c697f2bcff9f8c2183e0f2b","3e337c99e0f5ff7ba9a4b98fbf7412fd","delivered","2018-05-13T22:50:00.000Z","2018-05-13T23:11:00.000Z","2018-05-14T11:49:00.000Z","2018-05-18T22:46:00.000Z","2018-06-01T00:00:00.000Z"
"302e27012670f8e2db4418e6c619f54c","4221d4ffdad18996eb11c8a829d6a073","delivered","2018-02-16T09:17:00.000Z","2018-02-16T09:35:00.000Z","2018-02-19T23:31:00.000Z","2018-02-27T18:28:00.000Z","2018-03-15T00:00:00.000Z"
"f3d418a0887dbfd5bd41c788c87ac28b","1fabee44ed07815c74f684fe4826c686","delivered","2017-12-10T16:46:00.000Z","2017-12-12T03:36:00.000Z","2017-12-13T20:41:00.000Z","2018-01-02T19:43:00.000Z","2018-01-12T00:00:00.000Z"
"31b157fa9491800710e3feeb482ccee9","55490de47a9c2abff0a27a5296ae9c2c","delivered","2017-12-11T23:18:00.000Z","2017-12-12T00:05:00.000Z","2017-12-12T22:37:00.000Z","2017-12-13T12:57:00.000Z","2017-12-28T00:00:00.000Z"
"315ab79b5d15b5e9304d729579d36a42","04c70b7e1a619d16dbd79757e543cc59","delivered","2017-03-10T11:45:00.000Z","2017-03-10T11:45:00.000Z","2017-03-10T13:44:00.000Z","2017-03-15T16:15:00.000Z","2017-03-29T00:00:00.000Z"
"9f2da077d2d1eb6e8abcacef8776e941","2386792ff4818fe030a3b1364994f51e","delivered","2017-10-28T21:26:00.000Z","2017-10-28T21:46:00.000Z","2017-11-06T11:08:00.000Z","2017-11-13T22:33:00.000Z","2017-11-22T00:00:00.000Z"
"b92fa055c4f004d4ae52eccce4efbe5f","36d3a1fdfe49d86395c631a7ea4dea63","delivered","2018-02-22T14:54:00.000Z","2018-02-22T15:27:00.000Z","2018-02-23T20:23:00.000Z","2018-03-05T20:29:00.000Z","2018-03-14T00:00:00.000Z"
"d396adb7e51ca1bcb4a84cb786fee813","33a366be73843c5da3d68f3d3427afd6","delivered","2017-07-03T16:42:00.000Z","2017-07-05T06:44:00.000Z","2017-07-12T20:47:00.000Z","2017-08-01T21:10:00.000Z","2017-08-04T00:00:00.000Z"
"714fb133a6730ab81fa1d3c1b2007291","e3fe72696c4713d64d3c10afe71e75ed","canceled","2018-01-26T21:34:00.000Z","2018-01-26T21:58:00.000Z","2018-01-29T22:33:00.000Z",null,"2018-02-22T00:00:00.000Z"
"f3381b1e6c37c70f2b3c9d211b166412","77eca4439004e4aad223924d6f254f3f","delivered","2018-04-24T10:29:00.000Z","2018-04-25T04:11:00.000Z","2018-04-26T07:49:00.000Z","2018-05-04T22:19:00.000Z","2018-05-17T00:00:00.000Z"
"b9afddbdcfadc9a87b41a83271c3e888","85c6af75161b8b2b1af98e82b5a6a5a5","delivered","2018-08-16T13:50:00.000Z","2018-08-16T14:05:00.000Z","2018-08-16T13:27:00.000Z","2018-08-24T14:58:00.000Z","2018-09-04T00:00:00.000Z"
"bc024a50e4e6ff5212d0febb0f4b4a37","b037df006f291d0cdbc837d78c48ff5f","delivered","2017-08-28T20:27:00.000Z","2017-08-28T20:44:00.000Z","2017-08-29T16:09:00.000Z","2017-09-19T16:58:00.000Z","2017-09-28T00:00:00.000Z"
"4630b9ea86d473a936d6dd589cee8b22","5b6e97fea8528cf0060d86dbd82f9c4a","delivered","2018-06-27T16:11:00.000Z","2018-06-27T16:29:00.000Z","2018-06-28T14:37:00.000Z","2018-07-03T04:42:00.000Z","2018-07-19T00:00:00.000Z"
"0e31f844aae10fe7dc2369bc0340bf21","b8733d346bac6859519abd26e409fd6a","delivered","2017-10-17T17:02:00.000Z","2017-10-17T17:46:00.000Z","2017-10-18T19:44:00.000Z","2017-10-23T20:54:00.000Z","2017-11-06T00:00:00.000Z"
"98cc17e56c367cbbe628aca0bbf9f08e","242b387a8eebcaf8ea3c588cdc79eb5b","delivered","2018-01-06T21:37:00.000Z","2018-01-06T21:49:00.000Z","2018-01-08T23:27:00.000Z","2018-01-22T15:25:00.000Z","2018-02-07T00:00:00.000Z"
"21fc1ff2a7ed8b2ec6ff62ac18d7a1b7","08fe63b02e7e846c85b8a49b9fd540d9","delivered","2018-02-15T11:58:00.000Z","2018-02-15T12:15:00.000Z","2018-02-20T21:27:00.000Z","2018-03-05T19:08:00.000Z","2018-03-09T00:00:00.000Z"
"ea12bd9ee4b9a167ce287004482769e1","787b46588e96b01ea8bb3a4bfbccd352","delivered","2017-10-26T20:30:00.000Z","2017-10-26T20:46:00.000Z","2017-10-27T19:05:00.000Z","2017-10-31T20:22:00.000Z","2017-11-14T00:00:00.000Z"
"7958d9e7f3083099780539e0054d0c54","ab23dc90e86086221732547085a7f9e3","delivered","2018-03-03T17:11:00.000Z","2018-03-06T03:55:00.000Z","2018-03-07T00:32:00.000Z","2018-03-09T20:13:00.000Z","2018-03-15T00:00:00.000Z"
"4cd9478b63edacb631dcf780b036b157","f1b66f0324a631de414bc2bf62b5e915","delivered","2018-06-23T19:29:00.000Z","2018-06-26T05:12:00.000Z","2018-06-27T09:06:00.000Z","2018-06-30T13:50:00.000Z","2018-07-23T00:00:00.000Z"
"ba863950726dd067d21b2262ab48df78","74bd614c81cbbb1e75aad1b2dd120304","delivered","2017-10-22T14:25:00.000Z","2017-10-22T14:49:00.000Z","2017-10-23T18:50:00.000Z","2017-10-27T21:23:00.000Z","2017-11-10T00:00:00.000Z"
"9f035a4126d6f9cf43447e9b8eb6abae","ac7e3d34240c0ebfc003455c2e04d10a","delivered","2017-09-20T11:35:00.000Z","2017-09-20T11:50:00.000Z","2017-09-27T21:16:00.000Z","2017-10-18T19:32:00.000Z","2017-10-19T00:00:00.000Z"
"c514dba8d0ed614c6a397d2f0f3fe202","2fdffca8dcdf01547529d45f7f4e8e8f","delivered","2018-07-31T20:47:00.000Z","2018-07-31T20:55:00.000Z","2018-08-01T16:07:00.000Z","2018-08-07T19:32:00.000Z","2018-08-20T00:00:00.000Z"
"b7ed5b357d48b6c8f588c5cf0d7ddf5d","92148a85c89c0da621cdc0e1810a23f7","delivered","2018-03-10T23:24:00.000Z","2018-03-11T00:00:00.000Z","2018-03-12T17:08:00.000Z","2018-04-17T17:37:00.000Z","2018-04-02T00:00:00.000Z"
"05ae7d6bd78e2a61f4c0076a9d690aa8","2e21846cd2112929ca821e9716281192","delivered","2018-07-20T12:25:00.000Z","2018-07-20T12:43:00.000Z","2018-07-23T14:41:00.000Z","2018-07-25T14:08:00.000Z","2018-08-01T00:00:00.000Z"
"d9a79759e192eeea9d5227b706bb6155","9ade348c95b66ce157cad614dc61fe1e","delivered","2017-10-04T23:23:00.000Z","2017-10-04T23:35:00.000Z","2017-10-05T20:47:00.000Z","2017-10-10T21:27:00.000Z","2017-10-30T00:00:00.000Z"
"1a08b06cb8b9b557453b70b83fdc69cb","5b0403fc813ee1da7cd9a0816d205016","delivered","2018-01-21T16:46:00.000Z","2018-01-22T13:53:00.000Z","2018-01-24T23:56:00.000Z","2018-02-02T19:24:00.000Z","2018-02-14T00:00:00.000Z"
"c3716204ec5bc2bc5593bee858279148","99ae056139c928155fbb6789440c8824","delivered","2018-07-31T21:51:00.000Z","2018-08-01T21:45:00.000Z","2018-08-02T10:38:00.000Z","2018-08-06T16:12:00.000Z","2018-08-20T00:00:00.000Z"
"f86b24a45dc34d1b7fcdeb817bf503da","f6cc975f9ed5f7d6d78d5f8ac711a7ac","delivered","2017-03-06T21:15:00.000Z","2017-03-06T21:25:00.000Z","2017-03-16T12:42:00.000Z","2017-03-28T13:20:00.000Z","2017-03-30T00:00:00.000Z"
"bac5dc94cc5dbf0810f1919c2aac13cd","85fe96297110ae68dd33043dc65a5221","delivered","2017-07-08T17:35:00.000Z","2017-07-08T17:45:00.000Z","2017-07-10T19:11:00.000Z","2017-07-13T20:27:00.000Z","2017-07-28T00:00:00.000Z"
"01835ef41c5ac66dd9ec6084fa1d0533","6a4ea2081853cd8dd8d7c69cdf86925a","delivered","2017-05-11T21:36:00.000Z","2017-05-11T21:45:00.000Z","2017-05-16T08:54:00.000Z","2017-05-23T22:13:00.000Z","2017-06-01T00:00:00.000Z"
"26e7beff0239dc6ed3a8f2bb5972911c","6c5aeca0152670c75e44c9c67eb7c1f3","delivered","2018-01-22T15:24:00.000Z","2018-01-22T15:38:00.000Z","2018-01-23T17:30:00.000Z","2018-01-29T21:49:00.000Z","2018-02-14T00:00:00.000Z"
"e995d128a5a5bd59d704a736c4a75fd5","2137fd565c784123ceb5a62528749c89","delivered","2018-03-10T20:39:00.000Z","2018-03-10T21:40:00.000Z","2018-03-14T18:28:00.000Z","2018-03-21T20:32:00.000Z","2018-03-28T00:00:00.000Z"
"d92d62eadcca8fd6509c4d0afad5b2c2","a00009bf8489ae779a18179b4716f195","delivered","2018-08-07T14:12:00.000Z","2018-08-09T03:45:00.000Z","2018-08-09T14:27:00.000Z","2018-08-10T19:12:00.000Z","2018-08-15T00:00:00.000Z"
"22bd668810988f93e2c335459e72a312","314675b44a38443e4ba09ab0f462c8c7","delivered","2017-12-27T20:24:00.000Z","2017-12-27T20:35:00.000Z","2017-12-28T18:28:00.000Z","2017-12-29T13:17:00.000Z","2018-01-16T00:00:00.000Z"
"9a886ac42ca6eb5571fbdd1bdd8be02e","c7f920a7b4aed73af416b5fa6f5c5584","delivered","2017-04-15T23:53:00.000Z","2017-04-16T01:05:00.000Z","2017-04-18T07:27:00.000Z","2017-04-20T17:38:00.000Z","2017-05-08T00:00:00.000Z"
"0ab63e307694f40a88a0ecd358c0939d","f239edc4401c9043a2c8f37fe164b273","delivered","2018-04-15T22:11:00.000Z","2018-04-17T05:50:00.000Z","2018-04-19T02:22:00.000Z","2018-04-25T18:11:00.000Z","2018-05-09T00:00:00.000Z"
"f8ebe0a43498e8d689afbbfec4b3eaba","b59948a7b140d0a16d1683138820eed9","delivered","2017-09-11T15:39:00.000Z","2017-09-11T15:50:00.000Z","2017-09-12T20:52:00.000Z","2017-09-24T11:29:00.000Z","2017-10-09T00:00:00.000Z"
"d2741de337666d1bb01913f415e6643f","cb1e2bf26acb98ef66bb11447a218cc2","delivered","2017-02-25T14:34:00.000Z","2017-02-25T14:50:00.000Z","2017-03-02T20:34:00.000Z","2017-03-11T08:32:00.000Z","2017-03-28T00:00:00.000Z"
"f29d0fd6d4e6d5ce550e0b2f9335116c","55216cd56c9eaadec16f03d5aaf11d86","delivered","2018-05-17T16:34:00.000Z","2018-05-19T02:59:00.000Z","2018-05-21T13:45:00.000Z","2018-06-09T00:14:00.000Z","2018-06-13T00:00:00.000Z"
"d30680568af2e9f0aeba3420292df26d","8eb5e45df7b0f27cc1a3b7ba46219180","delivered","2017-09-16T09:20:00.000Z","2017-09-16T09:35:00.000Z","2017-09-22T20:45:00.000Z","2017-10-22T14:16:00.000Z","2017-10-09T00:00:00.000Z"
"2d8f8f85abccae68275f423d878f2b7e","8ca53db6e60cffad03828535d1fcc1a2","delivered","2018-02-27T08:31:00.000Z","2018-02-28T09:56:00.000Z","2018-03-06T22:33:00.000Z","2018-03-23T14:34:00.000Z","2018-04-04T00:00:00.000Z"
"cfd355e6233b9854f7decc72472f9c3e","dfd239feb53ae84d8c50baab69d38133","delivered","2017-03-24T15:50:00.000Z","2017-03-25T02:32:00.000Z","2017-03-27T15:40:00.000Z","2017-04-04T17:18:00.000Z","2017-04-24T00:00:00.000Z"
