"customer_id","customer_unique_id","customer_zip_code_prefix","customer_city","customer_state"
"24f45496005328bf15eb16909e485883","c57eec8752714491b49a0af853dd80e6",82540,"curitiba","PR"
"0e8f3042296ebd7f20095ce2fe09945f","c374dc8c48a3edc15dc8bcd4aaeb67be",62850,"cascavel","CE"
"3782b0146ca11125a619eb487dd7b2e9","7b9fdbf39311ea24e456accef9d98b6d",28470,"santo antonio de padua","RJ"
"16e60188ed8baf905336e5cf24ce0839","ecc8e39e03d252a504520ec827882930",11075,"santos","SP"
"f8047d317c2ccaaacad2df0365dcbf4e","65af86340218f71a500596087e69bd10",18540,"porto feliz","SP"
"5e4c7fa1c287657de20c8e19c2f959a0","bffe21e5fcf1018f69c5654bb45ec1b6",89110,"gaspar","SC"
"3737ee1839ce53aaae3de56a8a034ee2","0cb7f0c5d651cb95e32abfd633338af7",4052,"sao paulo","SP"
"f6dab93db29fd73583114f15f85cd245","81cac5e539b7849224280b2b7b4114a4",36015,"juiz de fora","MG"
"dd2fda0e298105194ad66353d757595b","949970123579e8829ddd1ba3d32ac18d",17511,"marilia","SP"
"5330499077787fb311af2c16a223db74","cde21009d0c20492ba91c194adc13101",88132,"palhoca","SC"
"820c452c2726206bf394e08cf36705c3","f99fa0c7b369bde9c53edc9e6f6c4a58",3153,"sao paulo","SP"
"5e89bec0749c70102f5a0d04c1a371bd","d73d940f6fc13f3e9bdafaf100690c55",21660,"rio de janeiro","RJ"
"61fad79bfe55baa042c5fe91d8aa337f","01ca0680cddb7f4c71e3235f08cd16a2",6311,"carapicuiba","SP"
"9e29cde4ddb42f9330bcf3c9bc23d177","66980c3775537536f77b434d74e520f5",30290,"belo horizonte","MG"
"2130df9aff38b3fa676dd237235f55db","02a9fc337956564657d9fa17d41af27f",25956,"teresopolis","RJ"
"0971e2b38bc165dd8bf1b9d24a054890","dd3c3c93dbf411c967feecabdf1b8751",8051,"sao paulo","SP"
"19c0550a93d9a11516288b78e06f8fb3","30d77053d42d9d72c6875552cba2cc64",14165,"sertaozinho","SP"
"ce09643dd5df16daaa47223a62c7bbee","6d69a17bd912f5421904a22de939f6f7",37561,"pouso alegre","MG"
"eaf14ef190b83a2e0cb7f72835d5c5c3","3daa1c97a3155484f70c88b19c90dfb5",61890,"guaiuba","CE"
"afaa50b702a3fd9ad44a2bd591ae53b8","1573fa36d8bf101af8300e86e78fecbf",89580,"fraiburgo","SC"
"4505e98fe9949c3bcba1d416ee3f9bfb","60c9aac573e07a0ac0a9678f43ac25e1",29166,"serra","ES"
"1d3bc71558bfe150123a7107517e2edb","6b05110cdbb6841273fdb6718c9f58ea",1154,"sao paulo","SP"
"558db91121d704e92ef88de10aa722fd","89e0dd98544c5ff21224086f5cd4f885",11030,"santos","SP"
"601e4637ee77e342cd967dab2de46cab","796af4fac93296428070925a8a78aaa1",70875,"brasilia","DF"
"a8c3f6a95f2ca292f8897f33ade0720f","cb85c247e17145a2883f582786099f12",83203,"paranagua","PR"
"532a03a72cef381fc677f18d3b9989ea","6a3b483e9b2d95ff255471067c0f7203",1154,"sao paulo","SP"
"08beeaa5c7bacd3b0af94874563893a1","0946262550402fc07495e24ad9f252f2",8142,"sao paulo","SP"
"cf013fcd49b67549a3f482afb2a533ac","4350cf84c81dc8d0fed2aaf06c683d9a",8720,"mogi das cruzes","SP"
"9484e4e49e1711abe997984a89cb4f1e","91072c5d9631aab2b794c98dd68d2c9c",1031,"sao paulo","SP"
"6bc2db722431353a176d8d00146e55d0","46df7382c666159526532d5ffe8138b3",13402,"piracicaba","SP"
"467b3f1f1d2b25c420d74f0e69b09883","8335867dab25b0b9e2ba0f5e6299c870",99835,"aurea","RS"
"33d00aa51f5de88a67154c4600ad5c93","fb24197c4a4ebc546b9d0fe21cc13835",89560,"videira","SC"
"a14af00d694fedfdeb12c634c16b910e","16958e0580aabd51c43765569afea366",90035,"porto alegre","RS"
"84c25336ff90f2e2b233e6df15840570","d20f34444ce44ca683d46e9da98456e1",8685,"suzano","SP"
"c248cb866a60116f04bde9a86344de65","2e22a2c99a49984d1ef90e308770ebe4",18603,"botucatu","SP"
"eb55392e91ca4fb066e8c3d099400dd1","04c5ad73047074972e9a1c744c3b4bf8",79333,"corumba","MS"
"0e40e144fff28a4a3ecb37bb48f201aa","6ba32efcb359d12143b1bf24b7592c81",2808,"sao paulo","SP"
"30159428cd8098929d2d39e5e357fcc5","a696ba5db33cf4835a04dd5965a86781",7787,"cajamar","SP"
"dfac69a327ba24dac0d50fb8b12ef48f","c9c2e6e2ec65683e71205e16a5f3aa90",22753,"rio de janeiro","RJ"
"3a505956060a57454bb85ec3b62faa9b","8dffa3165d189110cdbe104f7f948f1f",30335,"belo horizonte","MG"
"423ec49be46a59adb7cbfa113013ca4e","fddb0443caca83884ff3d7e44a9bcbdd",35901,"itabira","MG"
"b6eb6daeacac75cd1cc29c5f95a9f538","eea69b2b4f7272b279bd2e0e9b106132",1533,"sao paulo","SP"
"349b3b4346e71035d7bff5fd4980f5de","4affc8f04011f35b1b1411bf56841f0e",7840,"franco da rocha","SP"
"4b635ddad21743917c499f9b05204909","c3166e62cdfb039707b78bcfc4828c86",36780,"astolfo dutra","MG"
"b28e4e1a855f322972761f8617f0be88","5e2d89be42420641aa1c19cf1a90247e",65066,"sao luis","MA"
"ba4ec83bdd2a861c366574f0d4cef56c","8479ef9838c9bca6f1ad143f1c0404f9",15460,"icem","SP"
"979240bcaeb5925525728a666bbeaa33","f845965c44b627242d3fe2ff76fcb908",26383,"queimados","RJ"
"9b50d244594b92d3fb3212e1fe203fb0","3be2432d88955b7cc6e9cb71d9d1931e",13070,"campinas","SP"
"71b06680c1a73b4477a3a43863284cb5","9089f3d032c44d092d8de15a28de55f0",87190,"sao jorge do ivai","PR"
"81c1b162b444c41613ad9285e92d6beb","e65a6776046796b39fe251f71b6abd6f",22733,"rio de janeiro","RJ"
"5ccbd73eb243ababc827c7604b137faa","45717be4d89508e2acd37fedec782c0f",7793,"cajamar","SP"
"fc289a6b8a8613e4e16ecbf0a9f2f47b","02399dafe5a38655445fb46ec2499071",4729,"sao paulo","SP"
"e4140a9ccef4da9c88295faffabaa7ee","1600e56406cd89032fefb96f79ffeef9",8675,"suzano","SP"
"6e119961531891f055b01aeb4f93552e","afa2d112b99f01c2f052f0dfec88726c",8573,"itaquaquecetuba","SP"
"254e327149dc394a4edc7ff695098547","39104edef5e46d7b8c61848cc95e6d97",8694,"suzano","SP"
"63cff72cfb37670b3c826dedcaf32a6d","e2c40c8b0afea459059e4f2b8d22b6f0",85350,"nova laranjeiras","PR"
"6daa8f0dc2e558d601f7ed53eb6188e0","2356a157ac13013e2af4979379737874",56330,"petrolina","PE"
"2f354a7f80d67c7a475622acf2692026","0567862a60d6b41efcb7f0e4d20aac8f",25670,"petropolis","RJ"
"a002e1b6a0cfb5d00124f12ab2e90fac","157876073aaa5d005e429235e1d56983",3184,"sao paulo","SP"
"adcaeeb04652f5b33cd90d497c6cadd8","9b61c2fdf2c0a670763b67aad64dab3d",5402,"sao paulo","SP"
"24f356c2e7de022f4b835936a717c55c","d63d0b04501d2e9583cfe64e6e9f7eda",3989,"sao paulo","SP"
"2fd13cd85c048b36160155dd6ef1aba9","cb3766a52eaee82451ef56d6f12b9fb0",37800,"guaxupe","MG"
"8cb759609b468ec8d01195f328535068","32c050ea3af0bf160de1209adfb922eb",24230,"niteroi","RJ"
"2d5dc94adca187649de7d298672da820","2734e0cdd8354610f50b29876b01fc97",30240,"belo horizonte","MG"
"1a8a7a0627b8eb850b3fc69d73867a08","efa5d4299e261e6d7f6cd7f94b5aa7ff",17700,"osvaldo cruz","SP"
"b14839b9d2cc09f5f25b2a74bff673b9","83511e439930d5ee33c12a4712d1baa3",1211,"sao paulo","SP"
"da0198a12413775e44e59d0a0277133a","429bc087ae0c9ec6f0b3a0d42d5bf9c9",93415,"novo hamburgo","RS"
"ec2ba159df14ccd6ba99107d18c1681b","ee2bbda93ed3cbef0bfde31a62f807e7",15070,"sao jose do rio preto","SP"
"970ccddc609e2c028474d8a0ac1803fe","af93c8e23e4df2d72f78fd43cb6ae215",25620,"petropolis","RJ"
"e8267fae4397d97a1a9224e187284443","57f374ff5fea84f3570619a1425a6b43",3227,"sao paulo","SP"
"fe6a32160715340fe6b26874b547d2ea","ec2c939a56b9d792f75a3132ee47c2ec",98160,"ivora","RS"
"3bd124a0d3630c45d920e49a107b6912","53dad0f86e33e3e263658b3484563365",79770,"anaurilandia","MS"
"ceff51defd5a15d65f1ff842ae18e33d","71483eefef96601ce6e0f9437715b5fe",5723,"sao paulo","SP"
"1ad7f1b0c7aa25ae1cb06b495a2cd867","0df55f5accedda71bda8f4c7f590951f",14270,"santa rosa de viterbo","SP"
"c9e39e587b892b00ef702d57de1cf299","f0fe4ee68e4a03068e981e6481bb9e1e",11665,"caraguatatuba","SP"
"b8cbb2fa6090f51abb6076e2b26ca3ae","c7797b25e6175614c2c8ad82742a2ddd",7263,"guarulhos","SP"
"77c5ac582cd8d2dbccc1c5faf6971de3","5dbaf31e6f3ccef2df173b8d09a07128",12285,"cacapava","SP"
"b4fe49de4099d1696f0d7d6d00abda0f","1c0ad53bbac159e9a38bcb2ddc56afe2",64490,"regeneracao","PI"
"cc89c866db4f7b9cfecb9ae48c47fc20","f26327ec6541f1c2aa119fd0d02a351d",54410,"jaboatao dos guararapes","PE"
"7f8c8b9c2ae27bf3300f670c3d478be8","634f09f6075fe9032e6c19609ffe995a",44024,"feira de santana","BA"
"5b8c12a0c8d2c8367265925a67d3fb87","4e0e024ecf013f1487910ad3a94c049c",13054,"campinas","SP"
"624e7f9e9460748b09591ebc6d0bc828","a66e716d02b556bd6a57ee40c8a610ef",22280,"rio de janeiro","RJ"
"6c9a6cb0e96d599e4bbbf58a8792507c","6202c5845cda18b2540b7e0c3883840c",16210,"bilac","SP"
"4c8039ace6fecb11982c8b00ef53fa23","8c2e1b595fa98d5f22cb089e0e70d9cc",9710,"sao bernardo do campo","SP"
"c625cc68d7f0a27897f05eff2b3a6da0","51c8ddf321ee68b8d49ccafa8f4cfa50",14600,"sao joaquim da barra","SP"
"a6fba43413c5d37fd7dc3173432f6ab2","212b273eed006f96498ccd8e91427e42",86840,"faxinal","PR"
"c1bdc290c9ae68e5f0825b2dfed4d422","ae5df8e33ea496f14db277c8b8e77281",13098,"campinas","SP"
"0a3e4f7efaf1befc4a84e1adcd9b70f5","273d136f7121c493a5c994c4838fa350",59196,"pedro velho","RN"
"9c64abffb2de9888aa146da8c65a547f","18e362d58b54666925aacfd86ff84213",4944,"sao paulo","SP"
"04edcf9c41ea594087f93171236b28e2","4e17943c8edf2f66d70f0e97b81aaf17",28085,"campos dos goytacazes","RJ"
"1f954c777b0dbd306b017a3e4cd26475","d35862da9bdb38fad3994de72a77a3c2",38025,"uberaba","MG"
"b769ee1c67d0e4f3c5b0abe1a1b958d4","3726ac7519981c0c5a86b98ca38297a4",28055,"campos dos goytacazes","RJ"
"03bbe0ce5c28e05f22917607db798818","8f3dca4306d5a89e4ae2c65c110603a2",72465,"brasilia","DF"
"cf833bbe73b3d8ddeb9889d4192b2496","03f923dbcd3b3c763b22b24db6072d27",13400,"piracicaba","SP"
"9716c4a296c261a120d27d058e32ab38","0647d94e80c8033ef27686bdb447e105",36015,"juiz de fora","MG"
"d6678cfdf99c8eb852f224bf4b28e686","957bf068749b802595d8b336214f7ca2",34003,"nova lima","MG"
"13a5f002b69c82752170c60bea8978f9","cfef5d9c94eda3154a09d2a0d2e3e214",6132,"osasco","SP"
"140904bad39d04d7e6ad4b4d82e1dfde","5802e2beb1b61c3ec744d5780f0600bb",9111,"santo andre","SP"
"09c950e5e38969b67f3959df1057d6e5","825ace36a4828de05694b8047f6dd905",24210,"niteroi","RJ"
"f6c2fddb486424d746d4a6ba2d27ccdb","7afc4a1c2af2ac4a2b4fd9fe63037bfe",3313,"sao paulo","SP"
"c64e943126adfabb1c2ae21b4bc1e650","d6d67261f2634cdf9ec293cd765c8479",7063,"guarulhos","SP"
"eb71557f1184513989581773d1afc0d5","9caf7fce45f197ace0ef67476d5f0b94",4761,"sao paulo","SP"
"7ec72d9b883d87aef5ee43beb65deb06","a4297e8887cab7669f74acae48d8fc92",22640,"rio de janeiro","RJ"
"12fc379ba141a5881d614399dfaa214a","b41219e27b06fa15f910c4442b1457a8",21920,"rio de janeiro","RJ"
"8183f63b81a2f6a9c37d7e3f283e9ed0","c5132a4ca6a90b81f1c947f705706392",94410,"viamao","RS"
"8c86456e3bab61544682dfc5ba35d3b1","27b4a7740a9b118f9eed1e8c8be7822b",6622,"jandira","SP"
"2a6de83a178c8492e3988bdfe44e2d89","6b75c62f41f50b0c278ab548066a100e",37545,"cachoeira de minas","MG"
"7a81429a083c668d1366e07c37d4deb6","7c70ca4d728c6988ee9c326479b5f507",2152,"sao paulo","SP"
"460120cb864985d447516e2a69e244c0","029b457bd01199c39136f89e0eddcd3a",65620,"coelho neto","MA"
"7c6c12489e36aafa4ab5dfcfef887475","55133cf96f44c834ac51d0e3b678c7a8",73035,"brasilia","DF"
"054a61b5ef37f443a58664bdea26488e","4b3496d4740f8929ba830bb965b82891",15840,"itajobi","SP"
"5ba4f0a54e593b777bd6059f7b7e0235","6df827ed74b2b39a2b18b83ba11949c5",88132,"palhoca","SC"
"c009474292c8ed7544d52b57f352da94","9e5dba14616edd353e3e344705daebbc",37150,"carmo do rio claro","MG"
"bd4395ee7d93d3f00931fb86112ac69a","30de122d775af047eb43340af4ba6159",5043,"sao paulo","SP"
"241efe04479ae6de04a7f69b67fa3c2b","62049cfbc68cd893920204de3b5c057d",24943,"marica","RJ"
"682ada82d00f8a8f7c766f10b6f641dc","2da5ee41ace2b004297ab83756b6639e",78360,"campo novo do parecis","MT"
"56a4d10644e5aa0b23861f9e90f37a8d","7d0983269f825d3112e5a64364b1258a",69303,"boa vista","RR"
"8d52d0165f53badec237c721bb2e13a9","d9f68ddf6447c3192acfef75203bf30f",30140,"belo horizonte","MG"
"a5f8960eef588aeaa9d1af800ef40607","2d94b4d76656b186b0b717c23ed66273",45400,"valenca","BA"
"e42117207edd780c43fa5ecc2f85c406","e94f497b64b4c843216126feedb1dfae",75780,"ipameri","GO"
"2abd40bba882f357731f665f6d902a65","561e71dc2bf45afd3c2c7130bed4e370",9980,"diadema","SP"
"8107ef7300d9c68b78a1e6650fd8cc61","309ad0882e18729b77dbe9b6bdbb2165",17020,"bauru","SP"
"9937a5e470c80919fea6199a76d8bc8f","0db307a3bf5f0cf05e7a62c6c3bb942d",29101,"vila velha","ES"
"2db14524ba78aa532180308c222eac5d","179b7afa741e910646e438f3e480b4b4",4768,"sao paulo","SP"
"f822ca093818862741351da642ef501d","f757482977cb6137615b622a8b782d97",6458,"barueri","SP"
"812d2ce75e6313ab48b13ecd9d4b7fb4","fda3a6917a6ad5f8fe29d2177f79f210",95185,"carlos barbosa","RS"
"2f6d26c67bbd2c07e44bd5b4de84c176","b33f678a7299da3b06beb4438a8d6908",76170,"anicuns","GO"
"9072c5068c1ae0867aa8ada4172cc59a","554b6028a7eb7766b87a690bb1b91e69",4324,"sao paulo","SP"
"20c821b095f48bc4d9c684592ec44357","97ffc2a068683682cd75484bdb8df6fb",5379,"sao paulo","SP"
"1bee0a2d60304df3001ac352088358aa","92a4b4c966f31e01ad29b7adc861f25a",3123,"sao paulo","SP"
"9e561a472f021d298a702c2d09b408c2","9e496be39289cedb58494ef74a1c8bb1",5012,"sao paulo","SP"
"08a97b5d819d8150e70e1a637d34b1ea","a4f3f98f5f9d151530c62ab2377d3fac",29920,"rio bananal","ES"
"62943fca2aa3e99b0f51ad01550e9cfd","031f055c013d9b147263937cc2d5b6a2",17601,"tupa","SP"
"a469bf7183aaa8062ea38d7eb578d265","5863a84c48e166291a930a8fd88f92aa",14600,"sao joaquim da barra","SP"
"c96e4b1faa66775c112927045ead1c5d","5f2eb40c7352bf49c3876e764133f0c2",15700,"jales","SP"
"b40aee25a6be204c9446155039256160","93451172a198897b74f15a1cd6f2e954",63300,"lavras da mangabeira","CE"
"413ee91a81860e8f4f179b828a3da966","a356a8567cf4cd5ce32a18e6e7fcabc8",15140,"balsamo","SP"
"52fbd9fb0561eb0384eb3e5649d2a640","f4371991881a328886a134bbc99cec9e",79332,"corumba","MS"
"e5282471771ac804b0556f65efa44e74","51c498c80f4afd96c234f0b6795f2e9e",20520,"rio de janeiro","RJ"
"ff94ffbc7c413bbda6c825d3b7344065","69622cc3c28c760631192198f71fd35a",88301,"itajai","SC"
"bb057009d6f61e78d6199046a4150cb3","80751f3256e9ecc03c4556904f6d72c8",66080,"belem","PA"
"7aa45f0da7dbc08f11d376d597b2403f","1291474366a550ebc251d9187e763d62",12213,"sao jose dos campos","SP"
"31eaac4f3ea617df8b8e5077436679d1","578a719055f199cc37fc781c943a51dd",14840,"guariba","SP"
"71cd7e5e11ae80ed42c6c57ff51a347d","26f8790baee110479bb7cb362e16134a",95795,"sao vendelino","RS"
"16e60282203c560325df62d5c0b435b5","63822de2a13203c2aa8a22cb8e52bcd9",2033,"sao paulo","SP"
"dcbedfb087496e64857829044630a2b2","1f730c825bb084addd4914f9c2390f35",97700,"santiago","RS"
"ad4950aded55c2ea376be59506456d68","aa2b96dd03307ea6dc4b763c0b5f0b39",7729,"caieiras","SP"
"1a19124c6250a1dd852aed6824b9bac5","e1429df8d7fcb85252834ee1552ea20c",71505,"brasilia","DF"
"939f659b74bb69ce5a0a7c3b3e351a28","edf55e0391148600e839275491f147e5",44053,"feira de santana","BA"
"96f6f0d6c407d78a7b0df5999939c03b","48c239b2821e4f65ef32ff7ecd4ed37b",8763,"mogi das cruzes","SP"
"5025f49aa0feab6544b796e66b8e54ce","f359832fd1c530fbb94b787e049f833f",12926,"braganca paulista","SP"
"3bb157ebb211d52c0dcae0a1261d49d8","f5d3f7d6508d52291134f9cd009eb354",49010,"aracaju","SE"
"f1884ea44780d4a7ae036095e5d8fd59","437ca9feaa724197fb6f66a2b9060bed",4543,"sao paulo","SP"
"e38a634ead0b1d1c493f31fea7eb8bd2","255db56b61e0c9227afd094f0a2f1aa5",12230,"sao jose dos campos","SP"
"6b9d5ac3e7fab7fd8c5d866fa7ed6175","54ff1465fc605abd6e3df3b2d283e153",6126,"osasco","SP"
"bd3cc0839577a877bb6bf7a10dbd08dc","799ed9d9a1712679681fb6bb70a8b638",12080,"taubate","SP"
"364f824c824823a6e6dcfce11fa7cad0","a21a8c17fb2d281bb4890748efc12200",32210,"contagem","MG"
"ef0c90c78491a13867492aee7889c2de","0f4435f8973c32a5ffe9fd128d096561",39480,"januaria","MG"
"ac7606bd855b5732dfd1a6550e394c07","89d9a5f6c5538b8fe797f4f5b6769008",88372,"navegantes","SC"
"22d2b3855c2c6c4be552728f1d2c3750","7e7fc3003584df59be31abba5784d8e5",9541,"sao caetano do sul","SP"
"a7077339054de9a29d5d10d1e4dc185c","71c5139f336dd5af24b6ddd97683be54",74645,"goiania","GO"
"544adf4b007f958dd9ca0e81f665c50a","31f1c1348185be629ce9ea2d4d71617e",29170,"serra","ES"
"a73f82fba93cdf03b47dadcbf69fc312","a0f3a0c053ba7501b10fb72e038bcc1b",13330,"indaiatuba","SP"
"d184b0e1de2da0c29cca0de3bb29781e","1be0b0b172e10ad52bef0d454965c053",21320,"rio de janeiro","RJ"
"a7e5bb9b535b732710a58761d75bc310","ac4d728ffba33afd47b701d5f679a123",20270,"rio de janeiro","RJ"
"569cf68214806a39acc0f39344aea67f","c2551ea089b7ebbc67a2ea8757152514",44380,"cruz das almas","BA"
"c0d6c154f52c6850b032cd4c63602a73","886fa36372fc4428557e3352f37ffc55",36400,"conselheiro lafaiete","MG"
"5775d90cbeeb78fe39287105d3373b51","e719553726c32083e14d368222557f1b",21321,"rio de janeiro","RJ"
"0fef141080d6ba78152b01c3f5ee14e2","3e7093ecfc2d4fda791cc93d9e18c3ad",12248,"sao jose dos campos","SP"
"61f53bd3b55a43b690dde0258d8a87ae","d0bd25a13b24e8d59a11adda68bd3ecd",26050,"nova iguacu","RJ"
"fd70be8f679574571d4c1ad5dad835bf","c7c57673fe2bd1823ef2ca06c7591df0",9405,"ribeirao pires","SP"
"49e5a3194d78f1db36db7ad6a2dfcf76","ffddff7cfa827d6c430ed9e373be416c",2860,"sao paulo","SP"
"e318aae84d74bbb35b9ced753d254847","af891fdabc40f3e11c5813f876b5257f",44052,"feira de santana","BA"
"acaa5bdb7459498e16b8f342bfd3b673","586d40194eaf4932c4c5d248926beae9",24736,"sao goncalo","RJ"
"e7ff0f90a95997a2fd13b1daff21991b","1bc973dd0c2d4b8eb3b9c44b42eff102",99200,"guapore","RS"
"c2de0f8a86d98046feba1f4c5f88306a","27a53659b6216c57d106d48be0c50264",3521,"sao paulo","SP"
"9551c9f70be99f31e88354c565e543f0","795c1622cf7a53d63d324e862349d01c",82315,"curitiba","PR"
"8d6aa832414bbe235edb680ed82d72dd","bec4565233c872dc005b32e9616669d1",87309,"campo mourao","PR"
"0491083e2ce781339e49382f4ccee438","ebe45b12f9bb37fb0832dcc00b58c4ce",7152,"guarulhos","SP"
"d7730760dd3d8bef731679140f02bfe4","62ba5c994e3a39d8070906dfe744ccc6",3377,"sao paulo","SP"
"28c4f4d41fb30428592b5189227fc604","011784926e81122b1abd0210b5888c22",12236,"sao jose dos campos","SP"
"9dbbc2d1be1e5e12baf6d5d1c7c2408d","b2233d3dee64ccc23443e4e9d9bbb9a0",62800,"aracati","CE"
"7780d39d849db4748335b3e884beb75f","184f9811137ce4bd9fb8308cf535a857",6420,"barueri","SP"
"6e7dc8f6ec3f0a0d72fa64992ebe2fc8","5efeef1510d928c549c082d0ef4447ac",72904,"santo antonio do descoberto","GO"
"5c155c5095c1d2ac15be7d90282057aa","513f44fd9ef4992cdf77e9b60dd986af",3371,"sao paulo","SP"
"0769ee4c9b031d7f0eff70f0c30a8845","909e3e8fddd658aee6cd045a9ed19cdf",89251,"jaragua do sul","SC"
"c5a942e2ac6774f24a4bb8f1c6ded6ee","eb3704b505516a05c0fea2e8cca4de56",23071,"rio de janeiro","RJ"
"f8e233115b08d0c903ad8e96cf387d59","2d2f795be3c86374ae2ffecaac3c4013",74370,"goiania","GO"
"5fda610563109dd124cdf5290eae8957","4dc9867052507ed64279ae90d1946da2",88140,"santo amaro da imperatriz","SC"
"18cb5869ae95b1e2ab7b17760b9e97d0","53d1e66c7e220018ea348c52d02bc5a6",20560,"rio de janeiro","RJ"
"09946d4f0a58f040f433d53139e2a2ae","00cc0061269a99836cf8b029b1d0177d",11035,"santos","SP"
"da13d09c1f518e44de59f89ac25a48a1","d453631105ef4efe9324ff9163c93895",41741,"salvador","BA"
"076f94b60104b86cb0ac29a9bc1dab6a","440fb40fd45aea8a5dc60465f9b3d15d",32681,"betim","MG"
"4dbc3878aa327e629769b79bfa465bd5","598303f52e054ede6c3b5d53ba72ff65",88503,"lages","SC"
"e4c10b1023a914383b510aa47f043bfe","eb3401656cd6eaad985629735dc1c339",36570,"vicosa","MG"
"52bfcbea8ba14168d4f6bdf089a9b591","278fe707d0e9a60b36b5de18762499f4",36091,"juiz de fora","MG"
"494e06598140699017261a37e250cc52","8edc207feeb0cf1b7094bd24e55b03fc",68633,"dom eliseu","PA"
"ef8a56cba316f40c236be1799e706e78","6e0c910d67dc3a55add6f66632b33fb6",64076,"teresina","PI"
"f26d58fcd47c90dcb5e0e03bd137051e","0978d7916da809d3c71e2061832c3408",29090,"vitoria","ES"
"220f4b53fdb188674895e3c41dd688b9","ef94ab37c9e865083fb1916862c23fd2",9050,"santo andre","SP"
"ea3742e869d611ce91ce6cdc43bea07b","063342fa545494715cc59f983598c546",83606,"campo largo","PR"
"a0de00f997c23245884810fb48462b67","d3b1ea21e85de5679eb875b8a3a9dd4c",9940,"diadema","SP"
"93519b83250d51338f8f21f11a4ecb7b","f148041f970c084006b2a719e9459a8e",13185,"hortolandia","SP"
"627dfd4a1b84a6a7e2a5e989ba72101d","4c3e319751f31fb9c21a247247fe85e0",70680,"brasilia","DF"
"d94dd892998e1f07d4a84e9475d6c05e","e8cb0c78d44d572d96674d666f082fed",6455,"barueri","SP"
"d076efdb7799c038d147359520222208","084b52bfe7638733e0c99f8139ea3924",4615,"sao paulo","SP"
"d3b1dd5a9cafa5e8191a28f92a8f5d40","19be5923f7d998e76b9f3b1eb87c32af",88763,"santa rosa de lima","SC"
"3d64967ab5012122e071d526a18038d1","0c60bacc1a7a82067397bff2c02aee50",36016,"juiz de fora","MG"
"f37e018586ddc359d2f1ad32f64ff8aa","5538f4cb054b71b5525a019a47019aa0",28735,"quissama","RJ"
"4c48be8f6a938ef775ba2c4b4ecb64e1","390ab7d275c35f0bfb2be964ff5ffbe4",16800,"mirandopolis","SP"
"bff92b3f66be70a9141168e84259fa3d","7cf6aa111c7b888b8f9fcc26b6fa1130",6656,"itapevi","SP"
"9bc337d75d1f580b3a4a3af1090ec8f0","88450f30160dc120139ca2a54a1f1524",85601,"francisco beltrao","PR"
"1394555afd47c35cbefca738972e3d6e","f2ee0221f86c32532028f6be7f94f07b",71705,"brasilia","DF"
"7640f74e9d8d7cae31dde07a5fb6aeae","74bba753d0dfd62b4c32ee45cab7c812",81925,"curitiba","PR"
"12b71efa350b860b4bd987771b9c6b4e","67ecbf1f06c3a1649d5d6c5e15ea1a8a",80050,"curitiba","PR"
"a95a3515eff43dcc042cd6af4c28bc7d","d3882d7abd0c66064d740d7ed04dd1ef",13073,"campinas","SP"
"b58dcebd1080a35715998c1c6b9f4d81","99da196553d9b67b1c762a712a8caaf6",42850,"dias d'avila","BA"
"8f0f359a835944478c1c46f14fb5f2c3","a9b4929689bc74b4d8764b7214a9bbc8",48970,"senhor do bonfim","BA"
"85e2d3f3bb3973b7d10bcd6a3e6e50ce","879f4eb9f58eadb8f2f204919b162935",25959,"teresopolis","RJ"
"8e149a4af924a374adfb726a1fd859ff","62ee16c2a070f1f24270db18fffa0f5f",4321,"sao paulo","SP"
"e8334d453a2049e7a529d772be66ad61","c68a95b096e94c5c6e1f47c06d847171",41770,"salvador","BA"
"4f60b8e950a3f012e9fd35f7bc291803","56a3ba5c3703252753c2391b9ad3bafb",14960,"novo horizonte","SP"
"7f6e9a3e00f0600dc1a8473fa31c23e3","84f30d2fd3937449dc7e0c835c281961",70344,"brasilia","DF"
"9b8e07760752cf403a944c5ef278be8f","cb5c545d96f39390b7f372aaa88c4a7e",13203,"jundiai","SP"
"b4e8fbb3187f1d377d6f6a22951e88af","d0a4b174cd7ee51b5d7992e58c815622",91150,"porto alegre","RS"
"4450514e4f80d0bcf73470ebc5fd5683","04f621df77702e8f5e8fb25c81c5bf5c",8554,"poa","SP"
"fc0570252f406543994dea3f61ffefc7","75ecead8782ef6730e1f7e51f7052f75",26087,"nova iguacu","RJ"
"19d2fe3e9e67da50d9f93720a2b768e6","3ff45f223bb4d6fc772a38ad5a7b1b33",24240,"niteroi","RJ"
"e5d4897bd517dce6ebd8783fb43a2f53","0a00766f8a586a704af2767dc685ecc1",22441,"rio de janeiro","RJ"
"5d5577005dbf8ce00f7edb417650f2b6","0228e299d1cabeaf9be64b5ccd784c97",78643,"querencia","MT"
"bb07e71b9f9329b0b12519d519610049","d864fec759886e2c8ee25038e7f095ab",6419,"barueri","SP"
"bb88b693c753625fac6cbb7cf28caeac","a012820fbbced38a03331716e231e0ba",27521,"resende","RJ"
"249865ef7c68054c2d31ded934f362d1","25f24493ded5ebebc26a69b5db344e35",22270,"rio de janeiro","RJ"
"199261b79f63b071d8c40c82607857b4","69101784d3263f0dba4bad411d3289ee",79052,"campo grande","MS"
"db30114574526d8a6cbe501bdf6a6cbe","9f51f38ab4c123b449203a821414c3ef",15086,"sao jose do rio preto","SP"
