"order_id","order_item_id","product_id","seller_id","shipping_limit_date","price","freight_value"
"00f6ac4816d12f49026b09f2aa77d15f",1,"b532349fe46b38fbc7bb3914c1bdae07","1025f0e2d44d7041d6cf58b6550e0bfa","2018-08-10 17:30:14",35,19.44
"00f6ac4816d12f49026b09f2aa77d15f",2,"b532349fe46b38fbc7bb3914c1bdae07","1025f0e2d44d7041d6cf58b6550e0bfa","2018-08-10 17:30:14",35,19.44
"00f6ac4816d12f49026b09f2aa77d15f",3,"b532349fe46b38fbc7bb3914c1bdae07","1025f0e2d44d7041d6cf58b6550e0bfa","2018-08-10 17:30:14",35,19.44
"00f6dbc6195397197ee147ee45607a2c",1,"4e64dbe0b03dc0aba80f28b0b922c6b6","1b4c3a6f53068f0b6944d2d005c9fc89","2017-05-09 11:15:30",49.9,14.52
"00f7c5b41250e0126ced62d612ff4711",1,"583f158587cdecda3e8bdea694021e39","955fee9216a65b617aa5c0531780ce60","2018-01-18 02:35:28",45,35.67
"00f86b368251d739f1896d41469b2b7a",1,"9b08a09bf2fd9731cfca8cb3db24457c","392353362d22cc2c236e1ee81ff19890","2018-08-20 23:30:08",39.97,18.38
"00f86b368251d739f1896d41469b2b7a",2,"9b08a09bf2fd9731cfca8cb3db24457c","392353362d22cc2c236e1ee81ff19890","2018-08-20 23:30:08",39.97,18.38
"00f86b368251d739f1896d41469b2b7a",3,"9b08a09bf2fd9731cfca8cb3db24457c","392353362d22cc2c236e1ee81ff19890","2018-08-20 23:30:08",39.97,18.38
"00f8fc0cb9d9b7813f1f54fbd75426f1",1,"9fb9a39f2e393018aaeb432394aff48f","c03121937e54a93fcc1825c3098bbb6e","2018-01-26 14:16:49",149,14.77
"00f98eaeddb9debc8df8cb27e08216d4",1,"01ff1ff8aa5dec93e9938b989393a4ca","0c7533c71df861ec58ad7ff999ed0e8d","2017-10-26 02:56:27",51.6,9.34
"00f9b0236a85fb8a06fbd9b9c53fddd8",1,"b74cc46deca5ba8f6a2226df8041a0b7","0ec28cec4046a4a199b6de9b4c891d97","2018-04-27 16:32:17",146.9,19.72
"00f9b6769c6648ac08bf43081d1f2b07",1,"e53e557d5a159f5aa2c5e995dfdf244b","88460e8ebdecbfecb5f9601833981930","2018-05-25 09:54:26",79.9,9.71
"00faa6afcde74aaa630e1d2fda2bb0f7",1,"e583bb5fa3cb1e876a6ea48f21dfef34","7d7866a99a8656a42c7ff6352a433410","2018-08-09 02:45:18",22.5,18.26
"00fb055886536063afa0dbee07a0944f",1,"5d422bd54b54307ff7a5e770f40946e4","e88c9b79e592e370d6bd852eeefbf057","2017-06-02 02:25:13",11.9,16.79
"00fb055886536063afa0dbee07a0944f",2,"5d422bd54b54307ff7a5e770f40946e4","e88c9b79e592e370d6bd852eeefbf057","2017-06-02 02:25:13",11.9,16.79
"00fb278a99144cc1004b3ed1452ff5e1",1,"eb551aa4ed7eb5e2839d5b7d2896bece","2138ccb85b11a4ec1e37afbd1c8eda1f","2017-03-10 09:35:22",19.99,10.96
"00fbcd8b120e5706c58b9d1a0026a7da",1,"8afee64dc809d5e833ae113a81774ddc","08061dc0fc165ed41288cc7acde738ee","2017-11-23 04:06:37",7.9,16.11
"00fc308dd7f0937682698becaa9dcc45",1,"940d38f0ef286bd93612fcdc91dd38ed","53e4c6e0f4312d4d2107a8c9cddf45cd","2018-08-23 20:10:12",85.71,18.4
"00fcf938cde49ae138942b632ed62393",1,"54d9ac713e253fa1fae9c8003b011c2a","955fee9216a65b617aa5c0531780ce60","2018-01-18 02:38:41",29.5,20.84
"00fdb72e467da6f3b000b19b368a6cf6",1,"a157e6178c6f7a8355999fa9cb3d136e","ca3bd7cd9f149df75950150d010fe4a2","2017-11-08 21:49:17",18.25,17.6
"00fe20fc069833ab95021b46d6862646",1,"cd4b1bc1c7c94fdcd94b2a7a87eeb050","056b4ada5bbc2c50cc7842547dda6b51","2018-05-02 21:51:22",142,8.02
"00fed9e582d5a3e38566872eec164ac6",1,"1491a8ff192d4b5c369b0eaa2fe33ee5","37be5a7c751166fbc5f8ccba4119e043","2017-10-03 17:07:16",179.99,26.1
"00fed9e582d5a3e38566872eec164ac6",2,"1491a8ff192d4b5c369b0eaa2fe33ee5","37be5a7c751166fbc5f8ccba4119e043","2017-10-03 17:07:16",179.99,26.1
"00ff0cf5583758e6964723e42f111bf4",1,"bb1fe952bdc16ef8974d4ca11aec19b7","b17b679f4f5ce2e03ce6968c62648246","2017-04-14 01:03:29",154.9,15.25
"010061e3aa0c6ed5e393dda0652bbee8",1,"b22658be72921a967a7d592dfc61e54e","8931a84a914b3fe9b1ddaa4d704947ca","2017-11-21 03:35:34",299,10.29
"01006620eb4732deec44be4b0d9e33cd",1,"2c3210fa1dfe1fdf8b8e3254287c9e4c","3b15288545f8928d3e65a8f949a28291","2017-10-22 23:03:58",126.99,18.14
"010078e0913f48d014483bd856c01ca1",1,"96f608a5fe010cb34dc25baee3274444","6fd52c528dcb38be2eea044946b811f8","2017-12-12 15:14:15",49.89,8.72
"01015fb6493ea5b9ba105c80b5452da1",1,"93a99b40878c0d888fa4f44459fcac05","f61c63d13f7cd800549d5acdd390ae72","2018-01-15 21:12:21",8,11.85
"0101aea69a09e1aa32caa6dbaba98503",1,"35afc973633aaeb6b877ff57b2793310","4a3ca9315b744ce9f8e9374361493884","2018-06-04 13:10:20",84,10.9
"01029b44abe6e15c8df48b1b759ab437",1,"810e2944bca9850b934e1570ba372e7d","1025f0e2d44d7041d6cf58b6550e0bfa","2018-07-04 00:30:50",78,15.85
"0103878b7ed86b6ec873cfae01379472",1,"447934cd014b033280977350b730d892","b4f8921fcc4ff77b66bea6dda43dcd51","2018-08-20 00:15:41",229.99,35.37
"01074135a88ffa5978eaadfc7f482f2b",1,"475af23239b1120761482ea242b1a271","f8db351d8c4c4c22c6835c19a46f01b0","2018-04-05 11:47:15",89.9,26.71
"0108c64ec135e4a7a75e9b5102af9bfa",1,"81825b8f118d301ef4933de64545b307","ce7d1888639e6fb06b2749cbfdac1ff7","2018-02-05 04:30:57",165,28.53
"0108fba93678555ad1cec9c267848187",1,"873ecb2fd02d35f52e5820550e538e72","76d5af76d0271110f9af36c92573f765","2017-06-11 21:55:11",199,20.12
"01094e169d4b14edaf6954eeddb83633",1,"b5e13c9a353102f79c6206ff5cb61a50","a49928bcdf77c55c6d6e05e09a9b4ca5","2017-10-03 14:07:10",79.9,28.96
"010a35dc7fc3808a03d243d2fd8c6e35",1,"5a848e4ab52fd5445cdc07aab1c40e48","c826c40d7b19f62a09e2d7c5e7295ee2","2017-12-21 19:10:15",122.99,9.06
"010ab3b1993057e91f825c672375a66d",1,"315affd5901833621c947264eb9f2588","fa1c13f2614d7b5c4749cbc52fecda94","2017-02-25 08:19:21",139.9,15.15
"010b0f6bd323a9effd095a743e660f26",1,"0bdb7583b74c0323d413497fab3f2a3c","c9c7905cffc4ef9ff9f113554423e671","2017-07-25 07:32:04",27.99,8.72
"010b143d83a59b355cd5a75c0f0fd785",1,"6ff1fc9209c7854704a4f75c9fac41b4","4e922959ae960d389249c378d1c939f5","2017-09-05 23:44:47",22,34.15
"010b143d83a59b355cd5a75c0f0fd785",2,"6ff1fc9209c7854704a4f75c9fac41b4","4e922959ae960d389249c378d1c939f5","2017-09-05 23:44:47",22,34.15
"010b143d83a59b355cd5a75c0f0fd785",3,"6ff1fc9209c7854704a4f75c9fac41b4","4e922959ae960d389249c378d1c939f5","2017-09-05 23:44:47",22,34.15
"010b143d83a59b355cd5a75c0f0fd785",4,"6ff1fc9209c7854704a4f75c9fac41b4","4e922959ae960d389249c378d1c939f5","2017-09-05 23:44:47",22,34.15
"010c995323bc17d8156fbe2c37fed63e",1,"0f0c4960b05d6145bbb4b348423503ef","edf96ef93ed595084bbcbd9224bd2894","2017-03-30 19:25:22",42,14.12
"010d14f76a229c295260e4ca4744acc7",1,"a9028257171c93a8d948ff95a0082b0d","aac29b1b99776be73c3049939652091d","2017-12-07 19:57:26",27.9,16.79
"010d15deea8cae96ae86ea8097917a17",1,"ff5d87897ed26d564711df324b98ebee","fa1c13f2614d7b5c4749cbc52fecda94","2018-04-11 15:15:25",279.9,20.65
"010d6db2f77220b394f147836c94f27b",1,"9f14f401fce2d9ddd450e7ce60cb7f5f","080102cd0a76b09e0dcf55fcacc60e05","2018-07-13 17:10:10",14.9,15.23
"010e04b5f879320f29a9bd6ca41abc94",1,"d04bbac48960ecb7ea311b00ca6e1cb7","0dd184061fb0eaa7ca37932c68ab91c5","2018-02-22 12:06:43",104,15.48
"010e7dda85fff564e8b7076ae3928efb",1,"53759a2ecddad2bb87a079a1f1519f73","1f50f920176fa81dab994f9023523100","2017-12-05 14:31:24",49,17.67
"010e7dda85fff564e8b7076ae3928efb",2,"53759a2ecddad2bb87a079a1f1519f73","1f50f920176fa81dab994f9023523100","2017-12-05 14:31:24",49,17.67
"010ef5b0279d7512e7343cb775e423c0",1,"20c26b058070cf8c6bbb8c8943eea98c","7142540dd4c91e2237acb7e911c4eba2","2018-04-23 12:15:25",59.9,14.51
"010efe60bdadc9261d1902f3c1dda5f3",1,"fea7f0c147905a41ca324c0e3234a4c7","18a349e75d307f4b4cc646a691ed4216","2018-06-20 17:00:52",110,18.65
"010f223ddbec749e95ef3f5414f9c4ee",1,"24e8c79f39c68fbdbd57a5813ae72b94","4869f7a5dfa277a7dca6462dcf3b52b2","2018-06-13 20:31:51",79,18.43
"010fadb12341d8253d920362fc8f7a16",1,"8d7ab3701456fdbfe2526636ce15327a","daeb5653dd96c1b11860f72209795012","2018-02-15 17:35:37",39.9,14.1
"010ff1cfe12f3094577e72b7bcecdf98",1,"3fe46d73f7527ad59e36c21c3e783041","e06f09ec0a4aca210779cf1cfc63cf19","2017-10-30 00:14:21",249,13.24
"0110688c40ff035d672af3aac1f38f10",1,"79c0ace2ccf0da036e787875a49151a4","b32be1695eb7ec5f10f72d9610a12527","2018-02-07 14:33:45",379,79.94
"011080783e02d05b26c8c158b3653a42",1,"9f69acd4da62618a3f6365b732d00ccd","897060da8b9a21f655304d50fd935913","2018-06-22 15:38:55",33.9,13.82
"011105c3b5b8693eda1bfb1f152cec2a",1,"d67212d63e76d57ee86cec463681f842","a5259c149128e82c9d6d46e0c1c812bb","2017-08-04 13:55:22",208.1,43.49
"011108c8a3d6eee6807f48a2e639439f",1,"ea11e700a343582ad56e4c70e966cb36","01cf7e3d21494c41fb86034f2e714fa1","2017-05-02 17:42:48",593.36,98.13
"01115c06246220def210911556bdc0e5",1,"c31539851232e3accbf0ef4c571f97f2","602044f2c16190c2c6e45eb35c2e21cb","2018-03-20 09:35:34",52.5,19.34
"01115c06246220def210911556bdc0e5",2,"c31539851232e3accbf0ef4c571f97f2","602044f2c16190c2c6e45eb35c2e21cb","2018-03-20 09:35:34",52.5,19.34
"011331376a4c6cc7a9e5bc165ec169d0",1,"cdb8d3c880b6639a70764c6734e6bb69","f84a00e60c73a49e7e851c9bdca3a5bb","2017-06-29 13:10:20",66,78.63
"011375f941b3695c3c3ee58bfe0d3655",1,"a6cef514bc1c722ff447863e87e4d77d","a3b0df0065e264a91b7bbf5f844af5cd","2017-09-28 18:26:33",127.48,16.81
"0113affd907a209209ab08413bb54226",1,"19c91ef95d509ea33eda93495c4d3481","06a2c3af7b3aee5d69171b0e14f0ee87","2018-07-16 20:55:27",122.99,63.11
"0113c9989fe6e5007795daec0633b405",1,"e8ca1ff2d0a28edb5be8bfbf2964dc3a","6b536a23086fba0d58c08d68814397f6","2018-06-27 13:31:19",49,15.44
"0113c9989fe6e5007795daec0633b405",2,"e8ca1ff2d0a28edb5be8bfbf2964dc3a","6b536a23086fba0d58c08d68814397f6","2018-06-27 13:31:19",49,15.44
"011405ae7b89def8ffb3468eb29c299d",1,"3cb39171fd36c50097f2dedbbe0dfe6e","16090f2ca825584b5a147ab24aa30c86","2018-05-10 13:50:23",29.99,7.87
"01144cadcf64b6427f0a6580a3033220",1,"b8a0d73b2a06e7910d9864dccdb0cda2","620c87c171fb2a6dd6e8bb4dec959fc6","2018-02-08 00:15:47",59.9,24.7
"01144cadcf64b6427f0a6580a3033220",2,"9351b1e4334769dc0abe871ee3c7abc3","abcd2cb37d46c2c8fb1bf071c859fc5b","2018-02-08 00:15:47",62,24.7
"0114835d7f0b3f674b70a989411e31c1",1,"dbd55362ec13c706503b1c71a5068a1a","e24fc9fcd865784fb25705606fe3dfe7","2017-09-08 02:30:17",102,10.13
"01156b662f3f47b249b5a8881d205f08",1,"6a8631b72a2f8729b91514db87e771c0","128639473a139ac0f3e5f5ade55873a5","2017-09-19 20:50:11",27.9,15.1
"0115abf6b892040abfdd5bdfcb6b2c51",1,"dc2410804cf782c5d87dbcd201b74e9b","897060da8b9a21f655304d50fd935913","2017-04-27 05:10:46",196,11.98
"0115d160c5fbd758a139ff90821db60d",1,"766a6a4c51c63991e78e192d802787a9","59b22a78efb79a4797979612b885db36","2017-09-06 04:31:53",389,22.63
"0115f8bb1dc16d3fac863ce1deb037b6",1,"ca815d1a82897d9d4503e2e367931d03","d1c281d3ae149232351cd8c8cc885f0d","2017-07-07 19:25:18",119.99,16.47
"011667ae100a333a3051c9a23e3f0283",1,"2c2491f31fe7320124ccf2f3404354a6","ea8482cd71df3c1969d7b9473ff13abc","2017-12-07 10:36:44",27.99,14.1
"011724d1afbd91844302627f79a66800",1,"c1617123e66d2491ca93ceadfd36203e","b2479f944e1b90cf8a5de1bbfde284d6","2018-08-14 18:44:58",54.99,14.7
"0119e98feb97441cb456c010c25b04ff",1,"f5cb4f19ca215fb34aef190918d45f46","0d83f8e03188682112cc0d93523705cc","2018-01-26 14:54:20",88.9,16.06
"011a43bc9bb525517251ebb3ebc99b69",1,"ca7966fa77959536468be3c6ce1f19e1","610f72e407cdd7caaa2f8167b0163fd8","2018-05-03 18:09:38",899,21.2
"011a56023faf5bbb9af634e20a85f7bc",1,"913eefa4eb54c8a9bcb9871dfd94a0ca","71dc18fd8cbf5fd77f45dd8b427abb34","2017-05-16 07:05:09",120,17.28
"011abf147a69ba486bae3a74b6cd1814",1,"3cc842aabeddd8ef0d633a10ef8a51aa","46dc3b2cc0980fb8ec44634e21d2718e","2017-05-18 11:30:24",279.99,16.72
"011af0959ebf2b09a062867811dc63b5",1,"dea3de7c4e7aa375d564fa2ddb7099b7","59b22a78efb79a4797979612b885db36","2017-08-10 17:50:21",59,15.16
"011b142c9e082a5c1d10e0a88cd9c8e8",1,"4cb33e9787e8a38b82bd68e70f5f4700","17e34d8224d27a541263c4c64b11a56b","2018-03-29 11:55:34",243.37,53.83
"011b8dd4f8c36fd4fcf50643ce91d58a",1,"b67a7d0ef75f52b4b76368927a3037f9","f4c4daa86e30c7e5a553a8d518ac03a5","2017-07-26 22:05:30",249.48,16.5
"011bf86f1b7dacebda2c874333cf656b",1,"9ecadb84c81da840dbf3564378b586e9","1025f0e2d44d7041d6cf58b6550e0bfa","2018-03-16 19:48:24",35,19.32
"011bf86f1b7dacebda2c874333cf656b",2,"9ecadb84c81da840dbf3564378b586e9","1025f0e2d44d7041d6cf58b6550e0bfa","2018-03-16 19:48:24",35,19.32
"011c899816ea29773525bd3322dbb6aa",1,"53b36df67ebb7c41585e8d54d6772e08","7d13fca15225358621be4086e1eb0964","2018-05-07 05:30:45",99.9,0
"011e6e76dd0cd56d26b5b0cb036e80a8",1,"d33a74e1b6cfc152b6b3f43324d54987","9f505651f4a6abe901a56cdc21508025","2018-04-12 17:50:12",14.99,8.29
"011f9dff2545a2cf8ac1809faed3ec88",1,"8d1224321dc883703df71dcb5be296b3","cca3071e3e9bb7d12640c9fbe2301306","2017-08-07 19:10:21",109.73,16.53
"011fcb4fabb3e142579ad63472b11227",1,"b60856ce32d90658dbf99b9485327c25","8b321bb669392f5163d04c59e235e066","2018-02-15 13:50:23",9,14.1
"0120e3dd2696a3bbb68dc2860815f7f2",1,"6eda94acf0ad08a1bb12f10aef74767d","41ab63a91b8b264e8c8780368bf1dd5b","2018-04-13 11:55:26",239,19.25
"01218a8a807fc187849529e6f12237a9",1,"98f34b46fd3c8edec3b0e453e0095e77","e48cc16ab70bfa09e1401740dce0b3d7","2017-10-26 23:14:25",13.99,16.11
"0121cfa7c946e6589f50d7012d3eb5eb",1,"242ec3ff603c92ddc1e59d83b9e40a2d","d98eec89afa3380e14463da2aabaea72","2017-09-05 12:50:18",29.99,16.79
"012219b6d6d034eb359fc74730a080db",1,"9cd17b1cc8db0de6b175f213e9054c01","b74d1c09cb380e1d03a6f859c6f4224b","2018-05-14 00:30:56",189.99,27.41
"012248555cb0bf51df99199cef81d562",1,"aa8d88eb4b9cb38894e33fa624c4287f","6560211a19b47992c3666cc44a7e94c0","2018-02-07 17:52:56",55,15.83
"0122e81ff800460e44bb9c983ff2a2fd",1,"caa1675deee5711b3aff1e4f5946266f","8d956fec2e4337affcb520f56fd8cbfd","2018-03-22 02:50:49",58.99,15.29
"0123098b96f3d4014545642be53d891c",1,"eb3569b5cae58e2c6f616f86d3fcd507","9dda5bbacd45e18d6485fee649205d09","2017-08-21 11:30:20",99.9,17.18
"01235dc626dcf13283207ba7f36a959a",1,"176faef125e3675b4eeaa6083ada61e1","855668e0971d4dfd7bef1b6a4133b41b","2018-08-06 02:50:16",25.99,5.31
"01235dc626dcf13283207ba7f36a959a",2,"10dae91e0aba95747e90280edeffe883","855668e0971d4dfd7bef1b6a4133b41b","2018-08-06 02:50:16",25.99,9.57
"01237c761ffb72594a466ed514518af0",1,"629e019a6f298a83aeecc7877964f935","c003204e1ab016dfa150abc119207b24","2018-07-09 23:20:59",107.9,18.56
"0123a055aa66357326dd6db066592a7d",1,"b0961721fd839e9982420e807758a2a6","1f50f920176fa81dab994f9023523100","2018-05-03 03:55:16",53.9,33.93
"0123a055aa66357326dd6db066592a7d",2,"b0961721fd839e9982420e807758a2a6","1f50f920176fa81dab994f9023523100","2018-05-03 03:55:16",53.9,33.93
"0124e0c5bfae1979838a91e47df53f14",1,"0bcc3eeca39e1064258aa1e932269894","1f50f920176fa81dab994f9023523100","2018-02-14 16:31:36",49.9,12.48
"0124f01177fc17cf20e1974621fd759a",1,"87cc2aef12eddf0b170234138b0946e0","34d1ca11b242c0fee2c834ae8d788566","2017-05-18 14:15:17",185.81,17.06
"01255808a3d38a8dd69aa93265a4cb88",1,"d5bbfcd27daa6365834ed9d16195d64e","3c487ae8f8d7542beff5788e2e0aea83","2018-01-29 11:56:28",501.9,17.26
"012670c73246a753cbde0a215c2b9e8f",1,"93c902b021a9e594f658ab1b0351602a","2e90cb1677d35cfe24eef47d441b7c87","2018-03-08 19:15:26",97.9,16.94
"0128412231f9fe9d7e944eea5392fc6b",1,"09fbb9fc5bffc1ce6dc2f66289dfcb05","218d46b86c1881d022bce9c68a7d4b15","2018-08-28 03:15:10",76,18.83
"012973f4cb6743d00d7e2644ddc8804c",1,"cd59f488cef311feb633141ad1e8563d","8d79c8a04e42d722a75097ce5cbcf2ef","2017-02-02 22:02:29",15.32,18
"012a238ab54294a3b365812ccc82b135",1,"07c055536ebf10dfbb6c6db6dbfc36e5","cca3071e3e9bb7d12640c9fbe2301306","2017-09-21 18:35:10",45.9,12.65
"012a238ab54294a3b365812ccc82b135",2,"741a31499a578979be85db7f80139e62","cca3071e3e9bb7d12640c9fbe2301306","2017-09-21 18:35:10",45.9,12.71
"012a238ab54294a3b365812ccc82b135",3,"8338cef8355d238f43711dcb9c0657b2","cca3071e3e9bb7d12640c9fbe2301306","2017-09-21 18:35:10",45.9,12.71
"012b3f6ab7776a8ab3443a4ad7bef2e6",1,"422879e10f46682990de24d770e7f83d","1f50f920176fa81dab994f9023523100","2018-05-09 21:30:50",53.9,0
"012b3f6ab7776a8ab3443a4ad7bef2e6",2,"422879e10f46682990de24d770e7f83d","1f50f920176fa81dab994f9023523100","2018-05-09 21:30:50",53.9,0
"012bea13f9a355c983efb59a3f23583a",1,"0ce1e35bdc6af7e582e7ef9363e29b5b","db4350fd57ae30082dec7acbaacc17f9","2017-11-30 17:15:51",21.99,15.1
"012d8cbea490e6102cee6a2088aaa785",1,"aede48631330269f65a8d680de491657","dbc22125167c298ef99da25668e1011f","2017-10-25 21:27:58",83.9,28.99
"012dc9e42da722d22e32c618a2521bec",1,"5637032095493f280eae8d9da00da6f1","f262cbc1c910c83959f849465454ddd3","2018-04-10 14:30:20",49.99,8.88
"012e93f8170eb75b2f2f650629d04517",1,"e3a23a99f074226ad690393a840c3244","efcd8d2104f1a05d028af7bad20d974b","2018-02-07 23:51:37",50,15.1
"012ea594e035047289b3e7c3f8b90cef",1,"0c7ec2b24166d57ac38a9db523711782","bd4889b5e9133b35b66e42a8665cea5c","2018-05-10 03:10:23",61.2,11.15
"012eab2625c5f8aaac6f37f2c19ef62f",1,"5c699beec1e114bd15b35cf8d01ec6b5","4a3ccda38b2129705f3fb522db62ca31","2017-11-09 00:50:19",81.9,15.32
"012f255bd5034b8e7fb3c91566a91cc8",1,"a04f52ded97b5530e8783e3c002b90f0","da8622b14eb17ae2831f4ac5b9dab84a","2017-10-13 09:49:37",79.9,12.9
"012f29911fcd2f1209d937741a6bbc6f",1,"8c0bd0d6526379599b74a3a006d4c124","d66c305afaec317ebee552073a674429","2017-05-22 15:50:13",27.99,14.08
"012f2c4ca09b101a73e18957c3294cd6",1,"a9e9edb1bcac585bfbfa381ce40e5d99","06532f10282704ef4c69168b914b77be","2017-05-11 22:35:11",1820,81.62
"013037c3f1773cc8fdbaf8ff54d8013b",1,"5a6e53c3b4e8684b13388d6aa4afdf12","7299e27ed73d2ad986de7f7c77d919fa","2017-04-03 15:25:21",15.99,14.52
"013056cfe49763c6f66bda03396c5ee3",1,"a4800b5d0f4850922208a6cefcffed51","218d46b86c1881d022bce9c68a7d4b15","2018-02-20 11:55:56",240,14.7
"01311f2795d8463a11f9422173687696",1,"c4baedd846ed09b85f78a781b522f126","a1043bafd471dff536d0c462352beb48","2017-11-01 03:08:40",89.99,38.47
"0132158c30672a8c52997a2492613ec2",1,"e9eebb8e8ba0fadb9020f8ba1c003b48","620c87c171fb2a6dd6e8bb4dec959fc6","2017-03-19 23:23:23",399.9,13.41
"0132451f29a10b66a5cf1bacc85f9afe",1,"42a2bd596fda1baef5719cb74f73030c","da8622b14eb17ae2831f4ac5b9dab84a","2017-11-21 17:08:27",89.9,17.88
"0132451f29a10b66a5cf1bacc85f9afe",2,"283dc451ad3918badb976d56ff887289","da8622b14eb17ae2831f4ac5b9dab84a","2017-11-21 17:08:27",89.9,17.88
"0132d77609dd6e1867515ec57d898c10",1,"cdd68c0ef3e507db79631336cf9ec285","1025f0e2d44d7041d6cf58b6550e0bfa","2017-10-04 01:28:14",78,21.35
"0132f39e8ad9b42ad2d41c847f44c0ed",1,"fc13bac52be6640d9a77f54894e2c0e6","e24d3429d294b2eb200b064ebb035879","2018-07-11 15:30:43",28.8,8.36
"0132fef017ccf586491ca3685de667df",1,"d04857e7b4b708ee8b8b9921163edba3","9f505651f4a6abe901a56cdc21508025","2018-06-14 09:11:16",67.99,8.88
"01336d091c57d8be1feca330c5f047bd",1,"11875b30b49585209e608f40e8082e65","669ae81880e08f269a64487cfb287169","2017-06-26 20:23:22",65,25.73
"0133a47b53fee66218790a8d7dcab993",1,"3354a4e684f5e7199f9407db70ccd92b","7a67c85e85bb2ce8582c35f2203ad736","2018-04-26 19:30:43",89.99,18.21
"0135675503322d804abef7ec5ed4824b",1,"5c6a3e484e7aebf406c2045718dea406","01fdefa7697d26ad920e9e0346d4bd1b","2017-10-26 19:35:26",104.99,17.98
"01358622f65717728b3b2ec2cf4e8812",1,"017692475c1c954ff597feda05131d73","3c7c4a49ec3c6550809089c6a2ca9370","2017-11-02 22:10:14",13.99,7.78
"0136390286be8a34efdc801ed150568f",1,"1716ea399ed8ee62ba811e6f55180f45","6338ea67c41078a46ad99cc009654956","2017-07-20 12:35:15",3.49,16.79
"0136390286be8a34efdc801ed150568f",2,"1716ea399ed8ee62ba811e6f55180f45","6338ea67c41078a46ad99cc009654956","2017-07-20 12:35:15",3.49,16.79
"0136bcc7370d7fdf44bd916a6dd583c6",1,"81a3d1dc085d3226530f23cd4af5030b","b74d1c09cb380e1d03a6f859c6f4224b","2018-05-22 19:50:36",29.99,16.32
"01380d0df5b7dc8bd13f2266a57bd42c",1,"35557c68a22ecebcf066e25ca2ddc144","f8db351d8c4c4c22c6835c19a46f01b0","2017-04-24 19:45:11",16.9,10.96
"013a98b3a668bcef05b98898177f6923",1,"a93ad122024312ca432da7f7b32474b4","8a432f4e5b471f8da497d7dc517666e2","2018-08-13 23:30:11",63,23.35
"013a98b3a668bcef05b98898177f6923",2,"306b0c58328826c0564cbc520787d508","7ad32824caee82087b3e2e5f33b1bf32","2018-08-13 23:30:11",89,23.35
"013aa6ba5077072401773f83f1ee6408",1,"9ab817d90bc61ed772ffea01b4cdcdb6","db2956745b3a8e9f3785c99f34b5d25e","2018-08-03 11:45:10",159,19.21
"013b811ba81339b7634ab5231c547e6a",1,"e2c3ed9aaddfd2312a6a5fe9b3ddadd3","46dc3b2cc0980fb8ec44634e21d2718e","2017-10-30 22:49:21",99.99,16.95
"013bc5ce14f856d31efc8bebdc3a278f",1,"f2af004352a06a99dca765596240cbc3","f4aba7c0bca51484c30ab7bdc34bcdd1","2017-02-10 19:12:50",23.89,8.72
"013bc77d3ca5fba084a241fdcb307393",1,"4f2c53c9a1a7a00a247b351c1fdbed13","b2479f944e1b90cf8a5de1bbfde284d6","2018-01-23 00:37:23",21.99,15.1
"013d92e415d1de7bf3b3b706f1b6d292",1,"8317b177579dd27ff068b83205e2169b","4869f7a5dfa277a7dca6462dcf3b52b2","2018-02-01 14:22:15",188,16.07
"013e9c654a339d80b53513da3c1ea437",1,"bcac2cdcd851929a5caa3e1508d5abc9","0adac9fbd9a2b63cccaac4f8756c1ca8","2017-06-22 13:55:18",109.9,13.11
"01405161cfdf60dd80df1f393a2796d5",1,"f2bcc887769f563eb4f126389e64715a","4c8b8048e33af2bf94f2eb547746a916","2018-08-15 21:30:14",59.9,14.73
"014176e9538672a32d2a9b73bf53a31f",1,"2d4d78eecba060a7127c5f6a21cdb0c7","b2ba3715d723d245138f291a6fe42594","2017-12-07 11:17:32",139.9,16.74
"01422b2c3c27fa3bc464e72eaed9676b",1,"3cb39171fd36c50097f2dedbbe0dfe6e","16090f2ca825584b5a147ab24aa30c86","2018-04-13 10:30:30",28.49,18.23
"01428962dce3b65e5433eaeb16c0f48f",1,"54d7ad85b648d3cb2b7069ed446d7f35","25c5c91f63607446a97b143d2d535d31","2017-07-20 02:24:20",154.91,46.67
"01428962dce3b65e5433eaeb16c0f48f",2,"54d7ad85b648d3cb2b7069ed446d7f35","25c5c91f63607446a97b143d2d535d31","2017-07-20 02:24:20",154.91,46.67
"0143924743f240e1fdcd6a8918fbe147",1,"29427de7f8a9ee983d9dbc51cec569b4","7a67c85e85bb2ce8582c35f2203ad736","2017-07-24 18:05:44",99.99,11.9
"014405982914c2cde2796ddcf0b8703d",1,"6782d593f63105318f46bbf7633279bf","325f3178fb58e2a9778334621eecdbf9","2017-08-01 17:50:17",27.9,3.81
"014405982914c2cde2796ddcf0b8703d",2,"e95ee6822b66ac6058e2e4aff656071a","a17f621c590ea0fab3d5d883e1630ec6","2017-08-01 17:50:17",21.33,25.39
"01442602b15d4127a84ca6ac1507ee2d",1,"d7cdea99e6f50310c242d02f16f1f63c","966cb4760537b1404caedd472cc610a5","2018-08-01 14:25:12",504,19.72
"01443cd06ea8bce82c554a46f307459f",1,"f77dd338d9f75229a09cbb9a18fd0c9a","1c129092bf23f28a5930387c980c0dfc","2018-01-10 14:32:12",25,14.1
